"";"frame.time";"ip.src";"ip.dst";"ip.proto";"frame.len"
"6097";"Mar  8, 1999 14:16:57.435837000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6098";"Mar  8, 1999 14:16:57.437068000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6099";"Mar  8, 1999 14:16:57.437266000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6100";"Mar  8, 1999 14:16:57.437563000 CET";"172.16.114.148";"172.16.112.100";"6";250
"6101";"Mar  8, 1999 14:16:57.440996000 CET";"172.16.112.100";"172.16.114.148";"6";87
"6102";"Mar  8, 1999 14:16:57.441232000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6103";"Mar  8, 1999 14:16:57.441982000 CET";"172.16.112.100";"172.16.114.148";"6";109
"6104";"Mar  8, 1999 14:16:57.444063000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6105";"Mar  8, 1999 14:16:57.444224000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6106";"Mar  8, 1999 14:16:57.444382000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6107";"Mar  8, 1999 14:16:57.444537000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6108";"Mar  8, 1999 14:16:59.573883000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6109";"Mar  8, 1999 14:16:59.574033000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6110";"Mar  8, 1999 14:16:59.574224000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6111";"Mar  8, 1999 14:16:59.576251000 CET";"172.16.112.100";"172.16.112.20";"17";87
"6112";"Mar  8, 1999 14:16:59.576886000 CET";"172.16.112.20";"172.16.112.100";"17";174
"6113";"Mar  8, 1999 14:16:59.577881000 CET";"172.16.112.100";"172.16.114.148";"6";86
"6114";"Mar  8, 1999 14:16:59.591893000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6115";"Mar  8, 1999 14:16:59.623247000 CET";"172.16.114.148";"172.16.112.100";"6";78
"6116";"Mar  8, 1999 14:16:59.623452000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6117";"Mar  8, 1999 14:16:59.623886000 CET";"172.16.114.148";"172.16.112.100";"6";78
"6118";"Mar  8, 1999 14:16:59.624100000 CET";"172.16.112.100";"172.16.114.148";"6";63
"6119";"Mar  8, 1999 14:16:59.624400000 CET";"172.16.114.148";"172.16.112.100";"6";94
"6120";"Mar  8, 1999 14:16:59.624690000 CET";"172.16.112.100";"172.16.114.148";"6";99
"6121";"Mar  8, 1999 14:16:59.625064000 CET";"172.16.114.148";"172.16.112.100";"6";90
"6122";"Mar  8, 1999 14:16:59.625332000 CET";"172.16.112.100";"172.16.114.148";"6";80
"6123";"Mar  8, 1999 14:16:59.625623000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6124";"Mar  8, 1999 14:16:59.627401000 CET";"172.16.112.100";"172.16.114.148";"6";94
"6125";"Mar  8, 1999 14:16:59.628628000 CET";"172.16.114.148";"172.16.112.100";"6";1078
"6126";"Mar  8, 1999 14:16:59.629861000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6127";"Mar  8, 1999 14:16:59.631093000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6128";"Mar  8, 1999 14:16:59.632347000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6129";"Mar  8, 1999 14:16:59.633641000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6130";"Mar  8, 1999 14:16:59.635211000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6131";"Mar  8, 1999 14:16:59.635270000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6132";"Mar  8, 1999 14:16:59.635339000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6133";"Mar  8, 1999 14:16:59.635409000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6134";"Mar  8, 1999 14:16:59.636647000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6135";"Mar  8, 1999 14:16:59.637879000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6136";"Mar  8, 1999 14:16:59.639111000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6137";"Mar  8, 1999 14:16:59.639359000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6138";"Mar  8, 1999 14:16:59.640590000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6139";"Mar  8, 1999 14:16:59.641835000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6140";"Mar  8, 1999 14:16:59.643139000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6141";"Mar  8, 1999 14:16:59.644396000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6142";"Mar  8, 1999 14:16:59.645691000 CET";"172.16.114.148";"172.16.112.100";"6";1514
"6143";"Mar  8, 1999 14:16:59.645763000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6144";"Mar  8, 1999 14:16:59.645831000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6145";"Mar  8, 1999 14:16:59.645901000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6146";"Mar  8, 1999 14:16:59.646057000 CET";"172.16.114.148";"172.16.112.100";"6";82
"6147";"Mar  8, 1999 14:16:59.649670000 CET";"172.16.112.100";"172.16.114.148";"6";87
"6148";"Mar  8, 1999 14:16:59.649905000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6149";"Mar  8, 1999 14:16:59.650404000 CET";"172.16.112.100";"172.16.114.148";"6";109
"6150";"Mar  8, 1999 14:16:59.652484000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6151";"Mar  8, 1999 14:16:59.652643000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6152";"Mar  8, 1999 14:16:59.652817000 CET";"172.16.112.100";"172.16.114.148";"6";60
"6153";"Mar  8, 1999 14:16:59.652969000 CET";"172.16.114.148";"172.16.112.100";"6";60
"6154";"Mar  8, 1999 14:16:59.849346000 CET";"172.16.112.100";"206.48.44.18";"6";329
"6155";"Mar  8, 1999 14:16:59.849407000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6156";"Mar  8, 1999 14:16:59.850660000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6157";"Mar  8, 1999 14:16:59.850846000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6158";"Mar  8, 1999 14:16:59.850996000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6159";"Mar  8, 1999 14:16:59.851522000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6160";"Mar  8, 1999 14:16:59.851673000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6161";"Mar  8, 1999 14:16:59.852560000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6162";"Mar  8, 1999 14:16:59.852861000 CET";"206.48.44.18";"172.16.112.100";"6";125
"6163";"Mar  8, 1999 14:16:59.853588000 CET";"172.16.112.100";"206.48.44.18";"6";341
"6164";"Mar  8, 1999 14:16:59.853660000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6165";"Mar  8, 1999 14:16:59.854726000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6166";"Mar  8, 1999 14:16:59.854931000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6167";"Mar  8, 1999 14:16:59.855059000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6168";"Mar  8, 1999 14:16:59.855371000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6169";"Mar  8, 1999 14:16:59.855503000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6170";"Mar  8, 1999 14:16:59.856405000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6171";"Mar  8, 1999 14:16:59.856630000 CET";"206.48.44.18";"172.16.112.100";"6";85
"6172";"Mar  8, 1999 14:16:59.857167000 CET";"172.16.112.100";"206.48.44.18";"6";327
"6173";"Mar  8, 1999 14:16:59.857237000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6174";"Mar  8, 1999 14:16:59.858294000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6175";"Mar  8, 1999 14:16:59.858499000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6176";"Mar  8, 1999 14:16:59.858627000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6177";"Mar  8, 1999 14:16:59.858938000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6178";"Mar  8, 1999 14:16:59.859067000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6179";"Mar  8, 1999 14:16:59.859935000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6180";"Mar  8, 1999 14:16:59.860208000 CET";"206.48.44.18";"172.16.112.100";"6";97
"6181";"Mar  8, 1999 14:16:59.896991000 CET";"172.16.112.100";"206.48.44.18";"6";165
"6182";"Mar  8, 1999 14:16:59.897196000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6183";"Mar  8, 1999 14:16:59.898036000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6184";"Mar  8, 1999 14:16:59.898237000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6185";"Mar  8, 1999 14:16:59.898372000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6186";"Mar  8, 1999 14:16:59.931396000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6187";"Mar  8, 1999 14:16:59.931535000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6188";"Mar  8, 1999 14:16:59.932385000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6189";"Mar  8, 1999 14:16:59.932639000 CET";"206.48.44.18";"172.16.112.100";"6";126
"6190";"Mar  8, 1999 14:16:59.932811000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6191";"Mar  8, 1999 14:16:59.934059000 CET";"206.48.44.18";"172.16.112.100";"6";228
"6192";"Mar  8, 1999 14:16:59.934324000 CET";"172.16.112.100";"206.48.44.18";"6";147
"6193";"Mar  8, 1999 14:16:59.936515000 CET";"206.48.44.18";"172.16.112.100";"6";350
"6194";"Mar  8, 1999 14:16:59.939685000 CET";"172.16.112.100";"206.48.44.18";"6";196
"6195";"Mar  8, 1999 14:16:59.973314000 CET";"206.48.44.18";"172.16.112.100";"6";93
"6196";"Mar  8, 1999 14:16:59.973515000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6197";"Mar  8, 1999 14:16:59.974531000 CET";"206.48.44.18";"172.16.112.100";"6";97
"6198";"Mar  8, 1999 14:16:59.975288000 CET";"172.16.112.100";"206.48.44.18";"6";97
"6199";"Mar  8, 1999 14:16:59.976230000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6200";"Mar  8, 1999 14:16:59.976383000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6201";"Mar  8, 1999 14:16:59.977243000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6202";"Mar  8, 1999 14:16:59.983124000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6203";"Mar  8, 1999 14:16:59.983256000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6204";"Mar  8, 1999 14:16:59.984149000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6205";"Mar  8, 1999 14:16:59.984407000 CET";"206.48.44.18";"172.16.112.100";"6";126
"6206";"Mar  8, 1999 14:16:59.984558000 CET";"172.16.112.100";"206.48.44.18";"6";60
"6207";"Mar  8, 1999 14:16:59.985819000 CET";"206.48.44.18";"172.16.112.100";"6";228
"6208";"Mar  8, 1999 14:16:59.986059000 CET";"172.16.112.100";"206.48.44.18";"6";147
"6209";"Mar  8, 1999 14:16:59.987456000 CET";"206.48.44.18";"172.16.112.100";"6";258
"6210";"Mar  8, 1999 14:16:59.987828000 CET";"172.16.112.100";"206.48.44.18";"6";196
"6211";"Mar  8, 1999 14:16:59.990222000 CET";"206.48.44.18";"172.16.112.100";"6";158
"6212";"Mar  8, 1999 14:16:59.991060000 CET";"172.16.112.100";"206.48.44.18";"6";161
"6213";"Mar  8, 1999 14:16:59.992437000 CET";"206.48.44.18";"172.16.112.100";"6";214
"6214";"Mar  8, 1999 14:16:59.992876000 CET";"172.16.112.100";"206.48.44.18";"6";182
"6215";"Mar  8, 1999 14:16:59.994292000 CET";"206.48.44.18";"172.16.112.100";"6";254
"6216";"Mar  8, 1999 14:16:59.995312000 CET";"172.16.112.100";"206.48.44.18";"6";630
"6217";"Mar  8, 1999 14:16:59.996911000 CET";"206.48.44.18";"172.16.112.100";"6";100
"6218";"Mar  8, 1999 14:16:59.997394000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6219";"Mar  8, 1999 14:17:00.003450000 CET";"206.48.44.18";"172.16.112.100";"6";166
"6220";"Mar  8, 1999 14:17:00.003646000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6221";"Mar  8, 1999 14:17:00.010168000 CET";"206.48.44.18";"172.16.112.100";"6";162
"6222";"Mar  8, 1999 14:17:00.010356000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6223";"Mar  8, 1999 14:17:00.022333000 CET";"206.48.44.18";"172.16.112.100";"6";154
"6224";"Mar  8, 1999 14:17:00.022517000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6225";"Mar  8, 1999 14:17:00.029012000 CET";"206.48.44.18";"172.16.112.100";"6";154
"6226";"Mar  8, 1999 14:17:00.029196000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6227";"Mar  8, 1999 14:17:00.035137000 CET";"206.48.44.18";"172.16.112.100";"6";166
"6228";"Mar  8, 1999 14:17:00.035327000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6229";"Mar  8, 1999 14:17:00.062501000 CET";"206.48.44.18";"172.16.112.100";"6";154
"6230";"Mar  8, 1999 14:17:00.063198000 CET";"172.16.112.100";"206.48.44.18";"6";161
"6231";"Mar  8, 1999 14:17:00.064530000 CET";"206.48.44.18";"172.16.112.100";"6";214
"6232";"Mar  8, 1999 14:17:00.064943000 CET";"172.16.112.100";"206.48.44.18";"6";182
"6233";"Mar  8, 1999 14:17:00.066272000 CET";"206.48.44.18";"172.16.112.100";"6";226
"6234";"Mar  8, 1999 14:17:00.066829000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6235";"Mar  8, 1999 14:17:00.068534000 CET";"206.48.44.18";"172.16.112.100";"6";158
"6236";"Mar  8, 1999 14:17:00.069248000 CET";"172.16.112.100";"206.48.44.18";"6";161
"6237";"Mar  8, 1999 14:17:00.070544000 CET";"206.48.44.18";"172.16.112.100";"6";214
"6238";"Mar  8, 1999 14:17:00.070957000 CET";"172.16.112.100";"206.48.44.18";"6";182
"6239";"Mar  8, 1999 14:17:00.072364000 CET";"206.48.44.18";"172.16.112.100";"6";250
"6240";"Mar  8, 1999 14:17:00.073081000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6241";"Mar  8, 1999 14:17:00.074362000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6242";"Mar  8, 1999 14:17:00.074823000 CET";"172.16.112.100";"206.48.44.18";"6";214
"6243";"Mar  8, 1999 14:17:00.076190000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6244";"Mar  8, 1999 14:17:00.076636000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6245";"Mar  8, 1999 14:17:00.077708000 CET";"206.48.44.18";"172.16.112.100";"6";100
"6246";"Mar  8, 1999 14:17:00.078137000 CET";"172.16.112.100";"206.48.44.18";"6";93
"6247";"Mar  8, 1999 14:17:00.079402000 CET";"206.48.44.18";"172.16.112.100";"6";206
"6248";"Mar  8, 1999 14:17:00.079886000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6249";"Mar  8, 1999 14:17:00.081299000 CET";"206.48.44.18";"172.16.112.100";"6";218
"6250";"Mar  8, 1999 14:17:00.081854000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6251";"Mar  8, 1999 14:17:00.083164000 CET";"206.48.44.18";"172.16.112.100";"6";198
"6252";"Mar  8, 1999 14:17:00.095135000 CET";"172.16.112.100";"206.48.44.18";"6";1138
"6253";"Mar  8, 1999 14:17:00.097202000 CET";"206.48.44.18";"172.16.112.100";"6";118
"6254";"Mar  8, 1999 14:17:00.098670000 CET";"172.16.112.100";"206.48.44.18";"6";1514
"6255";"Mar  8, 1999 14:17:00.099847000 CET";"172.16.112.100";"206.48.44.18";"6";1430
"6256";"Mar  8, 1999 14:17:00.101979000 CET";"206.48.44.18";"172.16.112.100";"6";60
"6257";"Mar  8, 1999 14:17:00.102557000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6258";"Mar  8, 1999 14:17:00.103455000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6259";"Mar  8, 1999 14:17:00.104720000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6260";"Mar  8, 1999 14:17:00.105833000 CET";"172.16.112.100";"206.48.44.18";"6";610
"6261";"Mar  8, 1999 14:17:00.107546000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6262";"Mar  8, 1999 14:17:00.108125000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6263";"Mar  8, 1999 14:17:00.109519000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6264";"Mar  8, 1999 14:17:00.109945000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6265";"Mar  8, 1999 14:17:00.111436000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6266";"Mar  8, 1999 14:17:00.111905000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6267";"Mar  8, 1999 14:17:00.113275000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6268";"Mar  8, 1999 14:17:00.113709000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6269";"Mar  8, 1999 14:17:00.114977000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6270";"Mar  8, 1999 14:17:00.115632000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6271";"Mar  8, 1999 14:17:00.116903000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6272";"Mar  8, 1999 14:17:00.118040000 CET";"172.16.112.100";"206.48.44.18";"6";666
"6273";"Mar  8, 1999 14:17:00.119796000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6274";"Mar  8, 1999 14:17:00.120341000 CET";"172.16.112.100";"206.48.44.18";"6";266
"6275";"Mar  8, 1999 14:17:00.121687000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6276";"Mar  8, 1999 14:17:00.122122000 CET";"172.16.112.100";"206.48.44.18";"6";182
"6277";"Mar  8, 1999 14:17:00.123681000 CET";"206.48.44.18";"172.16.112.100";"6";342
"6278";"Mar  8, 1999 14:17:00.124171000 CET";"172.16.112.100";"206.48.44.18";"6";186
"6279";"Mar  8, 1999 14:17:00.125471000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6280";"Mar  8, 1999 14:17:00.125875000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6281";"Mar  8, 1999 14:17:00.127145000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6282";"Mar  8, 1999 14:17:00.128001000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6283";"Mar  8, 1999 14:17:00.129255000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6284";"Mar  8, 1999 14:17:00.130352000 CET";"172.16.112.100";"206.48.44.18";"6";610
"6285";"Mar  8, 1999 14:17:00.132056000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6286";"Mar  8, 1999 14:17:00.132633000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6287";"Mar  8, 1999 14:17:00.134011000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6288";"Mar  8, 1999 14:17:00.134439000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6289";"Mar  8, 1999 14:17:00.135926000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6290";"Mar  8, 1999 14:17:00.136395000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6291";"Mar  8, 1999 14:17:00.137670000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6292";"Mar  8, 1999 14:17:00.138100000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6293";"Mar  8, 1999 14:17:00.139366000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6294";"Mar  8, 1999 14:17:00.140237000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6295";"Mar  8, 1999 14:17:00.141488000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6296";"Mar  8, 1999 14:17:00.142569000 CET";"172.16.112.100";"206.48.44.18";"6";590
"6297";"Mar  8, 1999 14:17:00.144281000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6298";"Mar  8, 1999 14:17:00.144859000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6299";"Mar  8, 1999 14:17:00.146230000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6300";"Mar  8, 1999 14:17:00.146656000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6301";"Mar  8, 1999 14:17:00.148142000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6302";"Mar  8, 1999 14:17:00.148621000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6303";"Mar  8, 1999 14:17:00.149892000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6304";"Mar  8, 1999 14:17:00.150311000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6305";"Mar  8, 1999 14:17:00.151583000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6306";"Mar  8, 1999 14:17:00.152458000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6307";"Mar  8, 1999 14:17:00.153710000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6308";"Mar  8, 1999 14:17:00.154817000 CET";"172.16.112.100";"206.48.44.18";"6";618
"6309";"Mar  8, 1999 14:17:00.156511000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6310";"Mar  8, 1999 14:17:00.157089000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6311";"Mar  8, 1999 14:17:00.158463000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6312";"Mar  8, 1999 14:17:00.158888000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6313";"Mar  8, 1999 14:17:00.160390000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6314";"Mar  8, 1999 14:17:00.160858000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6315";"Mar  8, 1999 14:17:00.162134000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6316";"Mar  8, 1999 14:17:00.162564000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6317";"Mar  8, 1999 14:17:00.163835000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6318";"Mar  8, 1999 14:17:00.164707000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6319";"Mar  8, 1999 14:17:00.165961000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6320";"Mar  8, 1999 14:17:00.167055000 CET";"172.16.112.100";"206.48.44.18";"6";602
"6321";"Mar  8, 1999 14:17:00.168743000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6322";"Mar  8, 1999 14:17:00.169324000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6323";"Mar  8, 1999 14:17:00.170692000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6324";"Mar  8, 1999 14:17:00.171117000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6325";"Mar  8, 1999 14:17:00.172603000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6326";"Mar  8, 1999 14:17:00.173070000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6327";"Mar  8, 1999 14:17:00.174340000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6328";"Mar  8, 1999 14:17:00.174770000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6329";"Mar  8, 1999 14:17:00.176037000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6330";"Mar  8, 1999 14:17:00.176908000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6331";"Mar  8, 1999 14:17:00.178169000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6332";"Mar  8, 1999 14:17:00.179275000 CET";"172.16.112.100";"206.48.44.18";"6";618
"6333";"Mar  8, 1999 14:17:00.180982000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6334";"Mar  8, 1999 14:17:00.181544000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6335";"Mar  8, 1999 14:17:00.182914000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6336";"Mar  8, 1999 14:17:00.183341000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6337";"Mar  8, 1999 14:17:00.184830000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6338";"Mar  8, 1999 14:17:00.185294000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6339";"Mar  8, 1999 14:17:00.186586000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6340";"Mar  8, 1999 14:17:00.187015000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6341";"Mar  8, 1999 14:17:00.188289000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6342";"Mar  8, 1999 14:17:00.189160000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6343";"Mar  8, 1999 14:17:00.190425000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6344";"Mar  8, 1999 14:17:00.191539000 CET";"172.16.112.100";"206.48.44.18";"6";598
"6345";"Mar  8, 1999 14:17:00.193229000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6346";"Mar  8, 1999 14:17:00.193806000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6347";"Mar  8, 1999 14:17:00.195189000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6348";"Mar  8, 1999 14:17:00.195616000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6349";"Mar  8, 1999 14:17:00.197110000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6350";"Mar  8, 1999 14:17:00.197578000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6351";"Mar  8, 1999 14:17:00.198849000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6352";"Mar  8, 1999 14:17:00.199281000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6353";"Mar  8, 1999 14:17:00.200552000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6354";"Mar  8, 1999 14:17:00.201426000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6355";"Mar  8, 1999 14:17:00.202679000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6356";"Mar  8, 1999 14:17:00.203768000 CET";"172.16.112.100";"206.48.44.18";"6";602
"6357";"Mar  8, 1999 14:17:00.205494000 CET";"206.48.44.18";"172.16.112.100";"6";190
"6358";"Mar  8, 1999 14:17:00.206070000 CET";"172.16.112.100";"206.48.44.18";"6";290
"6359";"Mar  8, 1999 14:17:00.207437000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6360";"Mar  8, 1999 14:17:00.207865000 CET";"172.16.112.100";"206.48.44.18";"6";174
"6361";"Mar  8, 1999 14:17:00.209391000 CET";"206.48.44.18";"172.16.112.100";"6";306
"6362";"Mar  8, 1999 14:17:00.209855000 CET";"172.16.112.100";"206.48.44.18";"6";158
"6363";"Mar  8, 1999 14:17:00.211140000 CET";"206.48.44.18";"172.16.112.100";"6";186
"6364";"Mar  8, 1999 14:17:00.211560000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6365";"Mar  8, 1999 14:17:00.212827000 CET";"206.48.44.18";"172.16.112.100";"6";194
"6366";"Mar  8, 1999 14:17:00.213702000 CET";"172.16.112.100";"206.48.44.18";"6";162
"6367";"Mar  8, 1999 14:17:00.214954000 CET";"206.48.44.18";"172.16.112.100";"6";188
"6368";"Mar  8, 1999 14:17:00.216057000 CET";"172.16.112.100";"206.48.44.18";"6";618
"6369";"Mar  8, 1999 14:17:00.217758000 CET";"206.48.44.18";"172.16.112.100";"6";190
